CLIENTNUM,Predicted_Spending
7074,2176.78
7075,4461.91
7076,4407.24
7077,4802.73
7078,4262.46
7079,3882.73
7080,2797.75
7081,2467.21
7082,2235.16
7083,4634.94
7084,4295.77
7085,4153.23
7086,4657.45
7087,3796.79
7088,4392.9
7089,4139.11
7090,4668.58
7091,3589.47
7092,4261.72
7093,4535.41
7094,2075.26
7095,5027.83
7096,4713.29
7097,4145.06
7098,4644.51
7099,4486.18
7100,5714.58
7101,4432.7
7102,4581.28
7103,5183.0
7104,6166.75
7105,4762.4
7106,4248.69
7107,3957.48
7108,4708.84
7109,5056.86
7110,3549.4
7111,1761.13
7112,4623.04
7113,2316.19
7114,4394.26
7115,4486.48
7116,4677.49
7117,3407.49
7118,2064.0
7119,4205.75
7120,5344.61
7121,4673.33
7122,4439.64
7123,4531.65
7124,4455.11
7125,4267.37
7126,2603.65
7127,3877.62
7128,2390.0
7129,5145.29
7130,3897.8
7131,4649.55
7132,4492.245500000001
7133,2320.88
7134,6015.41
7135,2117.56
7136,4265.69
7137,4457.66
7138,4594.01
7139,11383.21
7140,4258.82
7141,4420.02
7142,5341.8475
7143,2328.4
7144,4278.02
7145,4570.41
7146,4086.6
7147,5139.38
7148,5548.61
7149,4769.55
7150,2216.883333333333
7151,4361.52
7152,4508.68
7153,3960.83
7154,4861.22
7155,2308.17
7156,4150.72
7157,4294.6
7158,5263.44
7159,4463.42
7160,2857.1
7161,4866.76
7162,3907.0
7163,5003.13
7164,4787.48
7165,1531.98
7166,4680.36
7167,4599.74
7168,4482.31
7169,3941.69
7170,4320.78
7171,4846.635
7172,2414.05
7173,4437.83
7174,4367.49
7175,2457.51
7176,3890.09
7177,3937.81
7178,4358.36
7179,4705.966666666667
7180,4502.67
7181,4259.26
7182,4201.18
7183,4088.45
7184,4432.286
7185,4440.57
7186,4823.15
7187,2455.1033333333335
7188,4603.02
7189,2209.32
7190,4069.95
7191,3493.29
7192,5002.16
7193,2376.9
7194,4723.74
7195,5783.95
7196,2474.62
7197,4881.88
7198,4816.01
7199,3223.39
7200,4789.22
7201,4867.83
7202,4195.94
7203,2087.61
7204,4733.08
7205,3828.86
7206,4395.2
7207,1389.31
7208,3894.77
7209,4600.84
7210,4628.04
7211,7566.46
7212,4715.83
7213,4595.47
7214,4817.89
7215,4440.1
7216,2611.78
7217,4856.79
7218,2334.48
7219,3798.85
7220,4678.11
7221,4324.68
7222,4604.355
7223,2240.52
7224,4656.56
7225,4619.126666666667
7226,2724.73
7227,4611.59
7228,4142.25
7229,4510.63
7230,4651.52
7231,4197.74
7232,1614.57
7233,4726.49
7234,4554.12
7235,4009.83
7236,4741.41
7237,3463.33
7238,4951.52
7239,4212.06
7240,4141.78
7241,2094.52
7242,4608.11
7243,5635.84
7244,2232.55
7245,4485.78
7246,4980.8
7247,5361.2
7248,4625.87
7249,4828.98
7250,4400.81
7251,4538.78
7252,4263.95
7253,2585.58
7254,4360.2
7255,2300.28
7256,4474.26
7257,3433.83
7258,4366.98
7259,4900.68
7260,5183.13
7261,4198.61
7262,2461.09
7263,5343.96
7264,2233.44
7265,4558.7
7266,2660.48
7267,2417.445
7268,4426.21
7269,4726.81
7270,5145.48
7271,3868.52
7272,9020.64
7273,2262.97
7274,4312.81
7275,5103.05
7276,2614.33
7277,2312.9
7278,4840.72
7279,4471.391361471861
7280,2498.28
7281,4791.86
7282,4793.49
7283,4521.22
7284,2327.4
7285,4803.78
7286,4204.87
7287,2000.92
7288,4421.18
7289,4160.52
7290,2404.28
7291,2212.97
7292,4493.51
7293,5570.32
7294,3849.76
7295,3921.53
7296,2201.2
7297,4468.74907142857
7298,2025.62
7299,3881.95
7300,2205.32
7301,4489.86
7302,4944.05
7303,4100.65
7304,4702.6
7305,4438.56
7306,4319.35
7307,2399.28
7308,4221.78
7309,4862.79
7310,3671.09
7311,4607.44
7312,4742.62
7313,3757.39
7314,4469.99
7315,4297.56
7316,5125.06
7317,2511.45
7318,4784.25
7319,4500.84
7320,4738.83
7321,3786.14
7322,4516.486666666667
7323,4786.36
7324,2100.81
7325,4676.36
7326,4925.78
7327,4838.76
7328,4455.92
7329,4241.95
7330,1794.93
7331,2621.47
7332,4494.47
7333,2505.2
7334,3394.11
7335,4262.1
7336,2377.15
7337,3616.84
7338,4568.26
7339,4777.86
7340,5314.87
7341,4624.96
7342,4457.75
7343,5203.29
7344,2069.15
7345,3932.3
7346,3449.72
7347,4352.11
7348,4576.49
7349,4436.99
7350,2281.42
7351,3888.05
7352,4794.59
7353,4478.3
7354,4544.16
7355,4558.68
7356,5075.83
7357,4999.33
7358,5289.6
7359,4886.55
7360,4171.16
7361,4283.84
7362,4493.02
7363,4652.49
7364,4348.97
7365,4655.89
7366,4308.89
7367,5036.8
7368,4226.54
7369,4641.190476190476
7370,4745.78
7371,4401.03
7372,2666.31
7373,4588.7
7374,4164.2
7375,4752.64
7376,2104.33
7377,2390.37
7378,4421.02
7379,5076.05
7380,2183.86
7381,4881.85
7382,4722.08
7383,4664.03
7384,1601.35
7385,4065.99
7386,4395.0233333333335
7387,2550.874650793651
7388,4822.3
7389,4979.21
7390,2400.22
7391,2371.76
7392,4420.84
7393,4344.35
7394,4729.9
7395,2207.65
7396,4617.74
7397,4552.13
7398,4389.7
7399,5024.33
7400,4764.87
7401,5347.27
7402,2560.87
7403,4238.72
7404,4612.97
7405,5229.91
7406,4867.79
7407,3847.64
7408,3515.22
7409,2574.93
7410,2555.65
7411,3142.84
7412,2049.43
7413,2122.93
7414,4068.56
7415,2377.22
7416,4406.416666666667
7417,4711.74
7418,2400.94
7419,2464.45
7420,4191.0
7421,2041.1
7422,4480.67
7423,4209.11
7424,4651.38
7425,4640.25
7426,4314.04
7427,4488.79
7428,4769.83
7429,4399.01
7430,5979.83
7431,5200.17
7432,5035.97
7433,4521.2
7434,3859.57
7435,4440.08
7436,4882.06
7437,4666.93
7438,4363.66
7439,4629.55
7440,4425.87
7441,4421.75
7442,2496.07
7443,3985.1
7444,2222.24
7445,4261.58
7446,4514.22
7447,4079.95
7448,4566.36
7449,5895.61
7450,4646.83
7451,4702.17
7452,4476.58
7453,4554.891666666666
7454,5718.75
7455,4658.05
7456,4710.94
7457,3527.28
7458,4716.99
7459,3132.23
7460,4247.66
7461,2125.46
7462,5157.97
7463,4652.57
7464,4465.35
7465,4717.51
7466,2245.66
7467,4355.98
7468,5037.16
7469,4424.34
7470,4325.44
7471,2583.21
7472,4195.84
7473,4497.05
7474,4635.65
7475,4537.49
7476,4514.59
7477,4454.49
7478,1804.89
7479,4687.76
7480,4568.42
7481,4137.28
7482,4549.1
7483,2380.6
7484,2372.79
7485,4630.42
7486,4308.62
7487,3976.74
7488,4886.21
7489,2902.06
7490,4581.14
7491,3174.78
7492,4562.32
7493,2008.47
7494,4190.86
7495,5585.91
7496,4172.52
7497,2419.55
7498,4665.423333333334
7499,2512.68
7500,4560.46
7501,4424.14
7502,4710.26
7503,4826.57
7504,4633.59
7505,4909.57
7506,4441.168333333334
7507,4607.02
7508,4196.91
7509,4094.94
7510,4328.64
7511,4426.42
7512,4278.14
7513,5220.98
7514,4540.88
7515,4916.3
7516,5268.99
7517,4736.23
7518,4193.18
7519,4350.793333333333
7520,5096.6
7521,4557.12
7522,4258.85
7523,4507.24
7524,1527.84
7525,4489.36
7526,4554.44
7527,4232.24
7528,2204.77
7529,2435.58
7530,4451.4
7531,4810.18
7532,4701.15
7533,4481.72
7534,4230.17
7535,4423.47
7536,4087.92
7537,5339.48
7538,7520.64
7539,4143.31
7540,5212.173333333334
7541,4201.32
7542,4925.56
7543,4665.01
7544,2176.6
7545,5161.4
7546,4611.75
7547,4573.68
7548,3907.76
7549,4745.18
7550,1705.13
7551,4257.17
7552,4439.73
7553,4736.74
7554,4638.29
7555,7455.82
7556,5065.41
7557,2171.11
7558,4044.54
7559,4359.65
7560,5670.75
7561,6937.82
7562,3672.7
7563,4795.49
7564,4642.14
7565,3377.22
7566,4718.58
7567,4798.43
7568,4673.388333333333
7569,1955.48
7570,5095.24
7571,5306.45
7572,3691.87
7573,4441.78
7574,4817.13
7575,5090.64
7576,4953.95
7577,5097.22
7578,4372.56
7579,4172.92
7580,4483.18
7581,3942.91
7582,4584.21
7583,5165.18
7584,4308.59
7585,4450.51
7586,1752.05
7587,4395.97
7588,5174.88
7589,5173.09
7590,3813.0
7591,5036.16
7592,4601.42
7593,3365.45
7594,3239.6
7595,5123.9
7596,4684.641333333333
7597,4310.55
7598,4777.92
7599,3640.31
7600,4499.96
7601,4292.9
7602,4393.18
7603,6641.46
7604,2306.02
7605,2223.41
7606,2176.49
7607,5507.21
7608,4055.35
7609,4778.48
7610,4744.65
7611,4144.73
7612,7348.81
7613,2417.445
7614,4634.3
7615,4671.6
7616,4525.08
7617,5136.55
7618,2750.7733333333335
7619,4479.92
7620,4404.94
7621,4283.09
7622,4591.503333333334
7623,4214.82
7624,2934.36
7625,4461.48
7626,4455.37
7627,5150.42
7628,4428.91
7629,3313.98
7630,4045.24
7631,4509.836666666667
7632,4612.14
7633,4521.43
7634,3841.12
7635,5055.38
7636,4090.25
7637,4838.49
7638,3831.49
7639,4403.04
7640,4598.385333333334
7641,4317.54
7642,4642.44
7643,4417.26
7644,5007.5
7645,3900.64
7646,2521.64
7647,4715.65
7648,4050.88
7649,2368.83
7650,4356.9
7651,4535.72
7652,2429.57
7653,4110.75
7654,4184.06
7655,4544.25
7656,2486.06
7657,5123.64
7658,4373.6
7659,4519.56
7660,2394.13
7661,4603.45
7662,2302.0
7663,2165.93
7664,1840.67
7665,4725.16
7666,1646.06
7667,2077.47
7668,4754.56
7669,4244.87
7670,1513.73
7671,4412.07
7672,2532.99
7673,4539.39
7674,4777.385
7675,4866.08
7676,2432.92
7677,4196.95
7678,4432.8
7679,4687.06
7680,5609.82
7681,4742.6
7682,4670.62
7683,2236.39
7684,4121.7
7685,4796.05
7686,2354.48
7687,5299.68
7688,4963.3
7689,4637.27
7690,4494.94
7691,4846.52
7692,4473.77
7693,4747.61
7694,4344.610833333333
7695,3825.86
7696,4519.02
7697,4877.41
7698,4435.79
7699,2139.63
7700,4363.97
7701,6091.39
7702,4586.45
7703,5157.17
7704,2013.84
7705,2292.39
7706,4618.97
7707,4474.13
7708,3983.97
7709,4562.58
7710,4271.42
7711,1810.69
7712,4163.69
7713,4880.03
7714,4764.08
7715,4743.62
7716,1756.42
7717,1861.68
7718,4327.37
7719,5033.69
7720,5038.62
7721,4306.98
7722,3872.69
7723,4626.75
7724,3824.63
7725,4803.815
7726,4490.92
7727,2254.08
7728,4326.86
7729,5526.01
7730,4647.92
7731,4132.4
7732,4938.26
7733,4917.43
7734,5073.13
7735,4368.22
7736,4216.43
7737,2279.18
7738,1821.06
7739,4649.87
7740,4278.26
7741,2423.91
7742,4319.5
7743,3827.02
7744,4611.93
7745,2600.64
7746,4726.13
7747,4434.91
7748,2176.15
7749,4257.39
7750,5187.36
7751,4445.9
7752,4454.09
7753,4585.032666666667
7754,4410.28
7755,2433.05
7756,4372.87
7757,4808.3
7758,4280.726000000001
7759,4518.64
7760,4733.64
7761,1684.95
7762,4775.45
7763,2624.26
7764,4660.94
7765,4379.97
7766,2624.63
7767,4981.6
7768,2579.68
7769,5296.71
7770,2536.575
7771,4704.67
7772,5485.96
7773,5913.66
7774,1693.44
7775,3181.59
7776,4638.89011904762
7777,5350.93
7778,4520.25
7779,4703.24
7780,4501.81
7781,3787.57
7782,3133.14
7783,2151.29
7784,4803.85
7785,5240.54
7786,2372.82
7787,4494.73
7788,4778.03
7789,4838.28
7790,5147.61
7791,6061.18
7792,4668.15
7793,2583.79
7794,4685.42
7795,4652.2
7796,4881.41
7797,3934.38
7798,4163.43
7799,4078.05
7800,4313.66
7801,4953.8
7802,4788.17
7803,1770.82
7804,4716.88
7805,4713.48
7806,2410.63
7807,4383.11
7808,4564.44
7809,4263.83
7810,2153.31
7811,2451.76
7812,3821.49
7813,4417.0
7814,4511.3
7815,3429.66
7816,4610.06
7817,3934.34
7818,3471.82
7819,4974.18
7820,4677.46
7821,5287.58
7822,5418.66
7823,6347.3
7824,4463.48
7825,2526.13
7826,4836.64
7827,4290.41
7828,5125.42
7829,5096.05
7830,4560.08
7831,4767.75
7832,3840.53
7833,4599.72
7834,2982.71
7835,1962.0
7836,2181.29
7837,4285.38
7838,4366.04
7839,4369.33
7840,4705.62
7841,3682.98
7842,4468.4
7843,4163.6
7844,4897.0
7845,4634.31
7846,1617.12
7847,4722.11
7848,4441.168333333334
7849,2236.78
7850,4641.8
7851,4797.898
7852,4511.19
7853,4609.65
7854,5069.27
7855,2596.03
7856,2406.52
7857,2106.23
7858,2660.56
7859,4226.39
7860,4245.83
7861,4636.86
7862,4171.04
7863,4757.37
7864,2424.03
7865,3717.45
7866,5088.83
7867,4777.92
7868,4706.86
7869,4717.81
7870,2390.14
7871,5270.66
7872,4267.581333333333
7873,4868.83
7874,4501.18
7875,4952.89
7876,4266.62
7877,3983.49
7878,4635.81
7879,2531.67
7880,4254.62
7881,4566.09
7882,5005.79
7883,5971.63
7884,4898.8
7885,4844.63
7886,4867.01
7887,5176.99
7888,4291.28
7889,4823.14
7890,4615.38
7891,4912.54
7892,4934.01
7893,1945.39
7894,2416.3
7895,2113.39
7896,5793.72
7897,2104.05
7898,4687.74
7899,5072.02
7900,2647.76
7901,2525.69
7902,2913.35
7903,2517.12
7904,4723.7
7905,4219.39
7906,2234.43
7907,5321.23
7908,3894.08
7909,4465.47
7910,4273.12
7911,4602.74
7912,4359.73
7913,4308.72
7914,2443.71
7915,2514.98
7916,5059.94
7917,4110.98
7918,4493.89
7919,4690.39
7920,4734.02
7921,1878.28
7922,4935.64
7923,4395.1
7924,4511.3133333333335
7925,4663.73
7926,4620.78
7927,4620.86
7928,4178.49
7929,4673.1
7930,4749.93
7931,5402.57
7932,2432.07
7933,4782.15
7934,3639.16
7935,3306.84
7936,4973.21
7937,6301.84
7938,4828.1
7939,4981.26
7940,4442.53
7941,4315.63
7942,4908.42
7943,2243.451222222222
7944,3969.74
7945,5194.1
7946,4130.7880000000005
7947,4266.293333333333
7948,2041.77
7949,4590.595
7950,4812.54
7951,4124.92
7952,5076.64
7953,1843.6196666666667
7954,4836.85
7955,2361.65
7956,4568.32
7957,5537.93
7958,3201.96
7959,5417.51
7960,4660.6
7961,4360.22
7962,2497.64
7963,4383.76
7964,4700.51
7965,5019.25
7966,2611.57
7967,4763.24
7968,4080.76
7969,4799.91
7970,2692.01
7971,1973.59
7972,4455.88
7973,2222.38
7974,2424.9
7975,4193.19
7976,2546.65
7977,4840.35
7978,4764.21
7979,6056.23
7980,4746.26
7981,4073.77
7982,5166.47
7983,3835.16
7984,4635.88
7985,4617.55
7986,4543.67
7987,4332.08
7988,4157.49
7989,3085.68
7990,2309.15
7991,4297.81
7992,4120.43
7993,4392.57
7994,4741.73
7995,2273.19
7996,2454.3433333333332
7997,2204.72
7998,1435.11
7999,4504.35
8000,5134.65
8001,5010.835
8002,4361.95
8003,4304.07
8004,4473.34
8005,4663.81
8006,4682.54
8007,4528.055
8008,2123.953333333333
8009,4301.24
8010,4752.95
8011,2573.85
8012,2271.36
8013,2211.39
8014,4553.015976190476
8015,3619.53
8016,2350.75
8017,4355.51
8018,2957.52
8019,4573.74
8020,4667.95
8021,4032.85
8022,2578.26
8023,4762.89
8024,4613.87
8025,4106.44
8026,2139.93
8027,3894.1
8028,4585.06
8029,4293.51
8030,4553.32
8031,2404.71
8032,7114.25
8033,4333.43
8034,4208.53
8035,4528.92
8036,2245.89
8037,4836.09
8038,4834.55
8039,4710.78
8040,4648.62
8041,2381.87
8042,4100.77
8043,4352.42
8044,2209.19
8045,4451.01
8046,4935.35
8047,4567.61
8048,4592.54
8049,4959.8
8050,1669.53
8051,2362.5816666666665
8052,4742.62
8053,4607.66
8054,4319.8
8055,5242.21
8056,4335.76
8057,4954.44
8058,4428.24
8059,4388.24
8060,4922.42
8061,4703.18
8062,3796.88
8063,2553.35
8064,4480.37
8065,2256.61
8066,4128.75
8067,1815.77
8068,2884.43
8069,3211.26
8070,5035.26
8071,4292.79
8072,4677.92
8073,5183.74
8074,3959.15
8075,2292.59
8076,1943.9516666666666
8077,4086.48
8078,4358.7
8079,5239.75
8080,4230.38
8081,4331.54
8082,4662.83
8083,2343.34
8084,2425.26
8085,2148.21
8086,4631.04
8087,4440.01
8088,2747.68
8089,4918.49
8090,4338.97
8091,2278.75
8092,4588.93
8093,4795.84
8094,4084.12
8095,3897.25
8096,4629.35
8097,4788.7
8098,4572.68
8099,4282.68
8100,4665.81
8101,5265.28
8102,4723.28
8103,4899.12
8104,4261.096333333333
8105,4920.3893333333335
8106,4616.98
8107,4483.05
8108,3935.63
8109,2306.59
8110,2478.84
8111,4167.29
8112,4536.62
8113,2065.16
8114,5076.34
8115,2421.69
8116,6537.83
8117,4853.18
8118,3786.84
8119,4728.24
8120,2282.93
8121,4615.2
8122,2409.17
8123,2574.11
8124,4956.26
8125,2943.32
8126,4562.46
8127,4752.236666666667
8128,4920.67
8129,4858.37
8130,4418.195
8131,3481.7
8132,4441.9
8133,5253.89
8134,4511.24
8135,4603.2
8136,4492.88
8137,4656.51
8138,4865.19
8139,4630.96
8140,4525.97
8141,4523.18
8142,5155.38
8143,4865.87
8144,2437.15
8145,4909.51
8146,2122.95
8147,4520.2
8148,2270.07
8149,2304.5
8150,5054.67
8151,4754.76
8152,2371.01
8153,5397.39
8154,3756.1
8155,3807.44
8156,3857.23
8157,4790.135
8158,4724.46
8159,5103.64
8160,4816.35
8161,2593.09
8162,4610.18
8163,4544.3
8164,4773.17
8165,8198.89
8166,3843.75
8167,2934.49
8168,4327.47
8169,4985.24
8170,4576.38
8171,4323.71
8172,7313.57
8173,4924.18
8174,4375.43
8175,4493.179999999999
8176,4542.17
8177,2368.38
8178,3907.23
8179,5245.22
8180,4514.73
8181,2157.17
8182,3759.4
8183,4319.57
8184,4937.72
8185,4255.92
8186,2498.48
8187,3289.89
8188,4360.04
8189,4126.25
8190,5975.18
8191,5802.61
8192,4150.92
8193,3944.64
8194,4856.91
8195,4441.36
8196,3711.35
8197,7604.19
8198,4742.39
8199,2505.78
8200,2204.27
8201,3042.91
8202,2961.71
8203,4648.35
8204,2471.01
8205,4420.85
8206,4578.52
8207,4384.64
8208,2098.16
8209,2313.01
8210,5309.88
8211,4853.01
8212,4346.36
8213,4088.62
8214,5585.25
8215,4305.89
8216,4851.09
8217,4245.91
8218,5062.77
8219,4264.01
8220,2115.81
8221,4808.2
8222,5124.37
8223,4862.87
8224,4865.07
8225,5490.46
8226,4513.51
8227,2568.17
8228,5444.22
8229,4921.25
8230,4803.54
8231,4771.4
8232,4788.71
8233,9564.15
8234,4939.97
8235,4802.37
8236,2053.34
8237,5313.83
8238,5623.94
8239,4407.59
8240,4262.42
8241,3521.41
8242,4765.87
8243,5042.15
8244,5050.19
8245,4447.75
8246,4707.16
8247,4587.22
8248,2703.42
8249,4073.81
8250,5109.35
8251,4763.94
8252,3831.53
8253,4690.704166666666
8254,2950.56
8255,4579.77
8256,5063.24
8257,4782.85
8258,5441.28
8259,2080.485
8260,4965.68
8261,4890.72
8262,4625.03
8263,4173.45
8264,4977.06
8265,4579.14
8266,4399.35
8267,2223.26
8268,2838.96
8269,4545.43
8270,6107.94
8271,6147.09
8272,4128.39
8273,4389.12
8274,4112.49
8275,4416.86
8276,4641.190476190476
8277,3998.32
8278,5579.98
8279,4885.03
8280,5355.74
8281,2842.2
8282,3941.93
8283,4561.52
8284,5285.83
8285,4417.42
8286,5626.36
8287,5275.08
8288,4763.45
8289,6183.15
8290,4188.22
8291,4224.02
8292,4898.11
8293,6195.59
8294,2327.915
8295,5122.07
8296,4748.54
8297,1891.45
8298,5487.64
8299,5824.63
8300,4732.02
8301,4146.01
8302,4731.08
8303,4126.64
8304,4606.52
8305,4466.33
8306,4771.3
8307,4544.44
8308,4544.96
8309,4769.2
8310,4991.83
8311,4775.71
8312,3965.84
8313,4813.46
8314,4366.83
8315,1976.23
8316,4942.39
8317,4888.8
8318,5912.34
8319,3253.04
8320,4559.75
8321,4797.71
8322,4486.84
8323,4625.77
8324,4604.76
8325,3939.46
8326,5179.29
8327,2645.92
8328,4843.058333333333
8329,5411.17
8330,4487.31
8331,4591.62
8332,2365.4933333333333
8333,4640.63
8334,2353.3
8335,4799.46
8336,4473.8
8337,1967.3
8338,5193.05
8339,1659.52
8340,5237.83
8341,5068.71
8342,1992.94
8343,4805.6
8344,4325.75
8345,4365.75
8346,4230.93
8347,5014.75
8348,4503.56
8349,4556.43
8350,1954.93
8351,4161.61
8352,4871.02
8353,4176.16
8354,4618.87
8355,4466.44
8356,4904.06
8357,2629.79
8358,4885.57
8359,2328.1355555555556
8360,1951.03
8361,5021.589
8362,5226.72
8363,4936.87
8364,4875.11
8365,4182.35
8366,4127.94
8367,4956.9
8368,6006.11
8369,5162.36
8370,4522.32
8371,4382.55
8372,3015.26
8373,4662.56
8374,4749.98
8375,4337.38
8376,4583.83
8377,3974.5
8378,2490.73
8379,2334.38
8380,4564.39
8381,4535.43
8382,4563.91
8383,4330.27
8384,5041.8
8385,4381.39
8386,4453.69
8387,4859.49
8388,4432.05
8389,2753.44
8390,4487.77
8391,4460.04
8392,4895.9
8393,4109.79
8394,4441.16
8395,4219.76
8396,3727.34
8397,4915.11
8398,1827.32
8399,4227.83
8400,4466.74
8401,4633.07
8402,4949.57
8403,4570.91
8404,6333.19
8405,4711.64
8406,4009.57
8407,4923.46
8408,5060.05
8409,4171.76
8410,4168.76
8411,3884.7
8412,5086.95
8413,4385.7
8414,5134.56
8415,4951.73
8416,4498.47
8417,4511.453333333334
8418,4956.87
8419,4812.34
8420,4856.56
8421,3878.02
8422,4151.82
8423,4290.8
8424,4833.22
8425,2620.79
8426,4615.63
8427,4487.42
8428,4114.62
8429,6587.88
8430,4703.81
8431,2290.06
8432,5106.5
8433,2525.08
8434,5045.68
8435,4465.13
8436,4307.86
8437,3829.64
8438,3574.73
8439,4620.74
8440,4571.59
8441,4170.94
8442,2368.11
8443,4854.19
8444,4960.28
8445,1950.09
8446,5145.63
8447,4740.44
8448,4714.05
8449,5093.85
8450,1861.07
8451,5442.71
8452,4865.51
8453,4379.22
8454,4613.0
8455,4716.0
8456,4753.88
8457,4930.17
8458,4573.18
8459,4303.75
8460,4455.84
8461,4689.84
8462,4631.94
8463,6209.31
8464,2365.38
8465,4777.95
8466,4715.52
8467,2705.73
8468,4389.51
8469,4390.33
8470,2719.63
8471,3529.23
8472,2560.06
8473,4994.62
8474,5000.26
8475,4285.35
8476,4840.7
8477,4411.25
8478,4821.85
8479,4687.210476190477
8480,4305.48
8481,5189.5
8482,5581.9
8483,4954.68
8484,4462.62
8485,4992.38
8486,2987.53
8487,4677.25
8488,5249.2
8489,3954.64
8490,4538.78
8491,4289.14
8492,2743.69
8493,4311.5
8494,4779.15
8495,4942.46
8496,2277.77
8497,4953.325
8498,4499.16
8499,4907.153333333333
8500,4525.86
8501,4808.76
8502,3047.03
8503,2788.77
8504,4738.29
8505,2465.81
8506,4314.36
8507,2720.16
8508,4830.75
8509,4337.83
8510,3639.36
8511,4306.97
8512,5168.45
8513,2649.76
8514,4883.64
8515,4815.09
8516,4810.22
8517,4316.89
8518,4920.3893333333335
8519,2760.74
8520,2051.85
8521,4298.43
8522,4671.34
8523,4980.74
8524,2841.32
8525,4655.63
8526,2955.2
8527,4960.49
8528,4397.42
8529,4489.86
8530,4617.43
8531,4581.81
8532,2132.29
8533,4761.05
8534,5256.45
8535,5211.68
8536,4713.34
8537,5655.97
8538,2202.79
8539,3907.24
8540,4441.55
8541,4447.93
8542,4683.16
8543,2673.96
8544,3748.13
8545,2102.37
8546,4499.661666666667
8547,4415.95
8548,4315.33
8549,4994.72
8550,2440.82
8551,2192.48
8552,4357.71
8553,4694.553333333333
8554,2928.94
8555,3919.37
8556,4559.33
8557,4268.67
8558,2141.83
8559,3739.04
8560,4514.97
8561,4842.05
8562,6096.16
8563,4236.57
8564,2417.07
8565,4528.18
8566,2416.61
8567,2319.18
8568,2606.58
8569,4664.58
8570,5226.4525
8571,4803.75
8572,4608.0
8573,2844.24
8574,1946.865
8575,4295.73
8576,2874.4
8577,4632.68
8578,5150.22
8579,6536.31
8580,3956.51
8581,8614.61
8582,5281.78
8583,5019.91
8584,7885.85
8585,5532.1
8586,9421.07
8587,4790.55
8588,6769.3
8589,6451.38
8590,7755.31
8591,8280.5
8592,6474.6
8593,6957.06
8594,6074.42
8595,7254.34
8596,4968.83
8597,5106.2
8598,5514.69
8599,7668.67
8600,7617.91
8601,6614.34
8602,4683.45
8603,5172.11
8604,7103.4
8605,7767.68
8606,6702.09
8607,6680.97
8608,7539.53
8609,7181.06
8610,6150.06
8611,12235.05
8612,7830.85
8613,2336.82
8614,7871.55
8615,6827.04
8616,6975.78
8617,7716.22
8618,6427.16
8619,6504.0
8620,6625.47
8621,7689.87
8622,7243.47
8623,4283.09
8624,10145.51
8625,7664.24
8626,8153.64
8627,7366.48
8628,6763.38
8629,7254.72
8630,4732.99
8631,7573.3
8632,7704.96
8633,7260.09
8634,7799.39
8635,8002.2
8636,5520.47
8637,7358.93
8638,11662.14
8639,7697.55
8640,7791.39
8641,7755.37
8642,7644.03
8643,6830.57
8644,6415.36
8645,7078.06
8646,7460.26
8647,8043.91
8648,4611.29
8649,4302.27
8650,8306.7
8651,7298.86
8652,8145.57
8653,7364.7
8654,7493.41
8655,6535.89
8656,6278.17
8657,5876.24
8658,5269.06
8659,7967.82
8660,7441.43
8661,3864.57
8662,6040.42
8663,6147.79
8664,2690.51
8665,3964.72
8666,8430.67
8667,7137.87
8668,5818.47
8669,7052.63
8670,8313.14
8671,4655.52
8672,7166.33
8673,4197.64
8674,7410.05
8675,4330.91
8676,2332.56
8677,7325.24
8678,8969.38
8679,8003.46
8680,8318.99
8681,4967.89
8682,8934.01
8683,4697.62
8684,6703.67
8685,6419.38
8686,6465.04
8687,5600.7
8688,4857.42
8689,6453.03
8690,6568.38
8691,6448.8
8692,7206.47
8693,7044.09
8694,11000.52
8695,3919.21
8696,9220.66
8697,6220.4
8698,6350.58
8699,7369.53
8700,2501.37
8701,6661.96
8702,7074.7
8703,6564.48
8704,4200.57
8705,8070.53
8706,4186.41
8707,6730.75
8708,9109.4
8709,7427.03
8710,7225.59
8711,6507.02
8712,5474.01
8713,4481.21
8714,7376.04
8715,7198.41
8716,3870.23
8717,8091.04
8718,4015.68
8719,8957.4
8720,6770.64
8721,9660.38
8722,7567.15
8723,6608.1
8724,6345.36
8725,7983.95
8726,7622.17
8727,4969.09
8728,4793.65
8729,4849.31
8730,13870.19
8731,7015.87
8732,4405.47
8733,9239.3
8734,7930.59
8735,3894.54
8736,4480.1
8737,7828.5
8738,7944.68
8739,7674.96
8740,7667.6
8741,6248.96
8742,7235.22
8743,4569.67
8744,6406.01
8745,7829.34
8746,9355.78
8747,8695.16
8748,6595.17
8749,4361.65
8750,8122.97
8751,7336.65
8752,3847.23
8753,8560.8
8754,6455.43
8755,8302.57
8756,4647.79
8757,3749.76
8758,7436.94
8759,3964.26
8760,6469.98
8761,8305.89
8762,7250.86
8763,6765.52
8764,4208.35
8765,6609.56
8766,7175.21
8767,4806.07
8768,6282.76
8769,4356.65
8770,6119.53
8771,3977.76
8772,6746.84
8773,4293.57
8774,6565.82
8775,6548.55
8776,8439.29
8777,2525.09
8778,6857.43
8779,5951.66
8780,3485.34
8781,6488.94
8782,9355.82
8783,6471.97
8784,3612.41
8785,8741.18
8786,5629.57
8787,6764.53
8788,2369.85
8789,7699.0
8790,7984.44
8791,6826.8
8792,7490.7
8793,7737.93
8794,4649.19
8795,7240.75
8796,7134.65
8797,2212.44
8798,9092.3
